"date","ref_roughness","delta_roughness","IR_ID_1","IR_ID_2","ref_target","choice_target","time_delay","bat_no"
7.32105630256076,2.5,1,522,775,1,1,3.203,4
7.32105630513056,2.5,0.6,511,665,1,1,2.968,4
7.32105630734954,2.5,0.3,519,593,2,2,2.062,4
7.32105631051424,2.5,0.7,509,690,1,1,5.437,4
7.32105631248368,2.5,0.5,523,639,1,2,4.359,4
7.32105631431562,2.5,1,519,753,1,1,2.969,4
7.3210563167625,2.5,0.1,523,543,2,2,2.859,4
7.32105632024016,2.5,0.4,521,624,2,2,13.156,4
7.32105632295463,2.5,0.8,502,706,2,2,6.406,4
7.32105632670718,2.5,0.6,518,662,1,1,3.047,4
7.32105632878137,2.5,0.2,524,555,1,2,6.14,4
7.32105633061343,2.5,0.9,502,740,2,2,4.156,4
7.32105633404039,2.5,0.6,509,675,1,1,5.76600000000001,4
7.32105633624664,2.5,0.9,521,748,2,2,3.547,4
7.3210563389684,2.5,0.4,511,623,1,1,4.11,4
7.3210563419397,2.5,0.2,524,569,2,2,4.625,4
7.32105634435764,2.5,1,501,764,2,2,3.422,4
7.32105634660012,2.5,0.1,506,526,1,1,5.468,4
7.32105634928924,2.5,0.8,508,701,1,1,4.453,4
7.32105635378322,2.5,0.3,519,581,2,2,2.375,4
7.32105635640185,2.5,0.7,524,700,1,1,3.031,4
7.32105635908924,2.5,0.5,522,650,2,2,2.047,4
7.32108576621088,2.5,1,520,772,1,1,1.719,4
7.32108576992188,2.5,0.6,501,671,2,2,2.422,4
7.32108577379375,2.5,0.4,516,601,2,1,2.438,4
7.32108577650637,2.5,0.2,514,573,1,1,3.406,4
7.32108577952836,2.5,0.9,524,732,1,1,4.391,4
7.3210857820728,2.5,0.5,506,642,2,2,1.625,4
7.32108578402049,2.5,0.3,525,577,1,1,2.906,4
7.32108578683623,2.5,0.8,525,718,1,1,2.031,4
7.32108578912211,2.5,0.1,518,528,2,1,3.859,4
7.32108579127604,2.5,0.7,511,677,1,1,4.609,4
7.32108579415868,2.5,0.3,519,585,2,2,1.75,4
7.32108579624745,2.5,0.9,501,741,2,2,1.875,4
7.32108580107778,2.5,0.6,502,654,1,1,1.625,4
7.32108580424433,2.5,1,505,767,1,1,2.172,4
7.32108580639468,2.5,0.2,516,561,2,1,2.454,4
7.32108580843819,2.5,0.8,508,713,2,2,2.266,4
7.32108581064815,2.5,0.1,508,550,2,2,4.562,4
7.32108581377488,2.5,0.5,511,647,1,1,3.125,4
7.32108581676609,2.5,0.7,520,678,1,1,5.5,4
7.32108581896516,2.5,0.4,506,622,2,2,3.938,4
7.32108582209919,2.5,0.9,515,740,2,1,2.047,4
7.3210858241228,2.5,0.6,525,653,2,2,3.656,4
7.32108582860417,2.5,0.3,507,591,1,2,2.484,4
7.32108583078877,2.5,0.8,512,712,2,1,2.922,4
7.32108583331157,2.5,0.2,505,552,1,2,2.625,4
7.32108583525208,2.5,1,511,764,2,2,4.843,4
7.32108583851447,2.5,0.5,515,638,1,1,6.016,4
7.32108584046759,2.5,0.1,510,531,1,2,5.187,4
7.32108584202465,2.5,0.7,501,678,1,1,2.875,4
7.32108584471933,2.5,0.4,512,617,2,2,4.375,4
7.32108584797083,2.5,0.8,506,719,1,1,1.828,4
7.3210858515353,2.5,0.4,511,621,1,1,2.859,4
7.32108585541262,2.5,0.1,517,529,2,2,2.094,4
7.32108585866609,2.5,0.2,524,554,1,1,5.468,4
7.32108586348009,2.5,0.6,512,656,2,2,17.859,4
7.32108586664676,2.5,1,511,761,1,1,8.421,4
7.321085870175,2.5,0.3,525,600,1,1,2.547,4
7.32108587418437,2.5,0.7,502,693,2,2,9.984,4
7.32108587694769,2.5,0.5,520,641,2,1,6.235,4
7.32108588010706,2.5,0.9,501,744,1,1,4.718,4
7.32108589008785,2.5,0.7,516,692,1,1,2.641,4
7.32108589521296,2.5,0.3,507,586,2,2,25.453,4
7.32109654091609,2.5,1,519,772,1,1,11.672,4
7.32109654484954,2.5,0.8,520,719,2,2,1.687,4
7.32109654645718,2.5,0.2,507,574,1,2,3.031,4
7.32109654802697,2.5,0.9,523,731,1,1,3,4
7.32109655181921,2.5,0.5,522,650,2,2,5.922,4
7.32109655507813,2.5,0.1,508,535,1,2,4.047,4
7.32109655737847,2.5,0.6,501,666,2,2,3.422,4
7.32109656138056,2.5,0.4,518,625,2,2,3.609,4
7.32109656409861,2.5,0.9,514,743,2,2,7.063,4
7.3210965673213,2.5,0.3,522,591,1,1,4.422,4
7.32109656962164,2.5,0.7,515,697,2,2,3.297,4
7.32109657289132,2.5,0.5,504,650,1,1,5.188,4
7.32109657551539,2.5,0.1,516,546,1,2,6.562,4
7.32109657869641,2.5,0.8,507,703,1,1,6.703,4
7.32109658061343,2.5,0.2,506,557,2,2,3.407,4
7.3210965834816,2.5,1,502,757,2,2,6.016,4
7.32109658643657,2.5,0.6,503,654,2,2,4.672,4
7.32109658959595,2.5,0.4,503,601,1,1,8.485,4
7.32109659354016,2.5,0.9,502,738,1,1,3.11,4
7.32109659680266,2.5,0.6,517,652,2,2,8.765,4
7.32109660068171,2.5,0.3,511,590,1,2,4.234,4
7.32109660345949,2.5,0.8,513,711,2,2,5.281,4
7.32109660576713,2.5,0.1,503,529,2,1,4.125,4
7.32109660832789,2.5,0.7,511,682,1,1,8.203,4
7.32109661190312,2.5,0.5,504,631,1,1,4.89100000000001,4
7.32109661438796,2.5,0.2,503,560,1,2,2.016,4
7.32109661733218,2.5,1,522,764,2,2,3.468,4
7.32109662178634,2.5,0.4,505,604,2,2,3.578,4
7.32109662492037,2.5,0.9,522,727,2,2,6.422,4
7.3210966619375,2.5,0.6,502,655,2,2,207.156,4
7.32109666533021,2.5,0.3,503,583,2,1,5.985,4
7.32112498400417,2.5,1,506,772,2,2,12.39,4
7.32112498801539,2.5,0.7,517,679,2,2,8.421,4
7.32112498942419,2.5,0.2,519,564,2,1,3.672,4
7.32112499099931,2.5,0.8,511,720,1,1,3.594,4
7.3211249925853,2.5,0.1,509,531,1,2,4.391,4
7.32112499631609,2.5,0.5,507,649,1,1,15.765,4
7.32112499982812,2.5,0.4,510,624,2,2,5.5,4
7.32112500478333,2.5,0.8,506,704,1,1,14.14,4
7.32112500877095,2.5,0.4,524,618,1,1,17.188,4
7.32112501179109,2.5,0.6,524,674,2,2,2.64,4
7.32112501409861,2.5,0.2,514,559,1,1,2.188,4
7.32112501723808,2.5,1,504,773,2,2,4.188,4
7.32112501961979,2.5,0.3,515,591,1,1,4,4
7.32112502500359,2.5,0.7,511,698,2,2,29.078,4
7.32112502797118,2.5,0.5,508,639,1,1,8.156,4
7.32112503454317,2.5,0.1,523,530,2,1,40.641,4
7.32112503700266,2.5,0.9,521,742,2,2,5.234,4
7.32112504305914,2.5,0.6,509,663,2,2,13.454,4
7.32112504644456,2.5,0.9,520,737,1,1,4.422,4
7.32112504938507,2.5,0.3,521,592,1,2,2.125,4
7.32112505289711,2.5,0.8,519,721,2,2,1.719,4
7.32112505636204,2.5,0.4,512,606,1,2,3,4
7.32112505862083,2.5,0.7,524,677,1,1,4.047,4
7.32112506127384,2.5,0.2,514,564,2,1,4.797,4
7.32112506433553,2.5,0.5,509,629,1,1,13.407,4
7.32112507259294,2.5,0.1,521,541,2,2,49.531,4
7.32112507604699,2.5,1,524,756,1,1,8.875,4
7.32112507851377,2.5,0.7,521,691,1,2,3.656,4
7.32112508069653,2.5,0.3,502,583,2,2,5.953,4
7.32112508309641,2.5,0.9,519,729,2,2,3.484,4
7.32112508792859,2.5,0.6,509,672,1,1,17.75,4
7.32112509291806,2.5,1,520,755,1,1,19.922,4
7.32112509703414,2.5,0.4,508,618,2,2,3.015,4
7.32112510178484,2.5,0.8,516,705,2,2,28.234,4
7.32112510447407,2.5,0.2,508,572,1,1,7.594,4
7.32112510821759,2.5,0.5,511,631,2,1,13.954,4
7.321125110064,2.5,0.1,513,526,2,1,5.578,4
7.32112511290324,2.5,0.8,514,716,1,1,10.515,4
7.32112511538623,2.5,0.4,502,618,2,2,4.766,4
7.32112511770289,2.5,0.6,521,659,1,1,6.25,4
7.3211251208478,2.5,0.2,512,557,2,2,9.234,4
7.3211251258897,2.5,0.9,522,729,1,1,9.953,4
7.32112513010336,2.5,0.3,516,586,1,1,3.797,4
7.32112513934271,2.5,1,524,773,1,2,16.531,4
7.3211251422309,2.5,0.5,509,626,2,1,14.594,4
7.32112514882986,2.5,0.7,517,681,2,1,11.812,4
7.32112516060289,2.5,0.1,517,541,1,1,10.797,4
7.32115536823634,2.8,0.7,593,752,2,2,1.938,4
7.32115537097072,2.8,0.7,583,772,2,2,3.36,4
7.32115537380995,2.8,0.7,595,763,1,1,6.281,4
7.32115537615197,2.8,0.4,586,680,2,2,2.281,4
7.32115537834016,2.8,0.2,600,637,1,1,4.141,4
7.32115538077257,2.8,0.6,583,728,2,2,5.718,4
7.32115538290833,2.8,0.1,589,607,2,1,5.86,4
7.32115538501875,2.8,0.5,599,707,1,2,9.25,4
7.32115538723229,2.8,0.3,580,664,2,2,7.75,4
7.32115539084375,2.8,0.6,589,728,1,1,11.719,4
7.32115539305185,2.8,0.3,588,654,2,2,4.219,4
7.32115539554757,2.8,0.1,589,611,1,1,6.063,4
7.32115539786412,2.8,0.5,589,724,2,2,4.672,4
7.32115540019167,2.8,0.2,582,640,1,1,3.813,4
7.32115540403102,2.8,0.4,596,692,2,2,3.046,4
7.32115540644525,2.8,0.2,590,636,1,1,4.344,4
7.32115541064815,2.8,0.5,577,722,2,2,2.328,4
7.32115541293403,2.8,0.3,590,662,2,2,4.625,4
7.32115541531933,2.8,0.6,586,735,1,1,3.844,4
7.32115541808079,2.8,0.1,582,603,1,2,3.922,4
7.32115541985312,2.8,0.4,586,680,1,1,4.813,4
7.32115542311736,2.8,0.2,585,629,2,1,3.438,4
7.3211554248191,2.8,0.6,581,741,1,1,2.547,4
7.32115542764387,2.8,0.4,596,685,1,2,7.094,4
7.32115543268044,2.8,0.7,584,760,1,1,2.282,4
7.32115543512731,2.8,0.1,595,609,2,2,4.687,4
7.32115544011863,2.8,0.5,599,722,2,1,4.391,4
7.32115544231945,2.8,0.3,596,668,1,1,3.312,4
7.32115544589479,2.8,0.6,586,726,1,1,3.829,4
7.32115544899988,2.8,0.3,583,663,2,2,2.828,4
7.32115545192234,2.8,0.1,592,609,2,1,11.219,4
7.32115545407442,2.8,0.7,588,771,2,2,3.64,4
7.32115545721562,2.8,0.4,584,700,1,1,4.766,4
7.32115546182002,2.8,0.2,591,631,1,1,7.468,4
7.32115546487269,2.8,0.5,576,724,2,2,4.25,4
7.32122553991239,2.8,0.7,591,762,2,2,1.078,4
7.32122554428889,2.8,0.3,594,653,1,1,2.344,4
7.32122555052257,2.8,0.6,583,743,1,1,3.484,4
7.32122555294224,2.8,0.1,591,612,2,2,3.937,4
7.32122555480856,2.8,0.5,577,713,1,1,2.937,4
7.32122555873472,2.8,0.2,583,627,2,2,1.891,4
7.3212255620985,2.8,0.4,596,690,1,2,2.281,4
7.32122556466643,2.8,0.7,586,759,2,2,3.187,4
7.32122557003935,2.8,0.3,598,664,1,1,1.969,4
7.32122557410301,2.8,0.5,583,717,2,2,2.5,4
7.32122557793322,2.8,0.1,580,612,1,1,3,4
7.32122558041806,2.8,0.6,595,746,1,1,4.219,4
7.32122558341644,2.8,0.2,590,629,2,2,3.953,4
7.32122558635162,2.8,0.4,585,689,1,1,3.938,4
7.32122558916736,2.8,0.2,588,650,2,2,3.297,4
7.32122559252199,2.8,0.5,581,711,1,1,5.234,4
7.32122559759294,2.8,0.7,587,763,2,2,23.609,4
7.32122560199109,2.8,0.3,587,669,2,1,3.532,4
7.3212256051088,2.8,0.6,578,741,2,2,6.359,4
7.32122560870035,2.8,0.1,579,601,1,1,7.312,4
7.32122561568287,2.8,0.4,589,682,2,2,15.672,4
7.32122561821829,2.8,0.6,588,745,1,1,3.907,4
7.32122562096713,2.8,0.3,589,663,2,2,5.391,4
7.32122562482095,2.8,0.5,588,719,1,1,4.406,4
7.32122562840162,2.8,0.2,593,628,1,2,7.125,4
7.32122563331516,2.8,0.7,588,759,2,2,26,4
7.32122563794664,2.8,0.1,595,606,1,1,4.453,4
7.32122564257083,2.8,0.4,577,676,2,2,6.625,4
7.32122564697442,2.8,0.6,594,736,1,1,7.313,4
7.32122565442882,2.8,0.2,576,636,2,2,2.625,4
7.32122565723738,2.8,0.3,577,675,1,1,4.484,4
7.32122566269711,2.8,0.5,586,706,2,2,4.75,4
7.32122566616389,2.8,0.1,598,618,1,1,2.672,4
7.32122567168148,2.8,0.4,577,686,1,1,5.843,4
7.32122568498796,2.8,0.7,588,761,2,2,18.969,4
7.32123535460428,2.8,0.7,590,773,2,2,7.094,4
7.32123535700949,2.8,0.4,580,682,1,1,4.547,4
7.3212353594853,2.8,0.2,600,632,2,2,4.078,4
7.32123536207674,2.8,0.5,595,724,1,1,3.906,4
7.32123536523067,2.8,0.3,585,654,1,1,13.703,4
7.32123536767025,2.8,0.6,597,745,2,2,6.687,4
7.32123537094722,2.8,0.1,591,608,1,2,2.438,4
7.3212353731463,2.8,0.6,582,742,2,2,7.375,4
7.32123537535625,2.8,0.4,580,684,1,1,4.984,4
7.32123537822986,2.8,0.2,583,638,2,2,11.204,4
7.3212353807309,2.8,0.5,600,708,1,1,3.235,4
7.32123538350324,2.8,0.3,588,656,2,2,6.578,4
7.3212353874728,2.8,0.7,586,751,1,1,18.063,4
7.32123539100289,2.8,0.1,577,615,1,1,12.453,4
7.32123539437569,2.8,0.5,596,712,2,2,6.672,4
7.32123539659826,2.8,0.2,577,626,2,1,5.641,4
7.32123540070891,2.8,0.6,590,742,1,1,19.156,4
7.32123540560069,2.8,0.1,599,617,1,2,25.062,4
7.32123540854664,2.8,0.7,580,758,2,2,3.281,4
7.32123541145648,2.8,0.3,585,655,1,1,4.375,4
7.321235415625,2.8,0.4,585,696,1,1,8.90600000000001,4
7.32123542101412,2.8,0.6,583,746,2,2,3.297,4
7.32123542415903,2.8,0.3,582,652,2,2,2.60899999999999,4
7.32123542714838,2.8,0.7,593,773,1,1,6.063,4
7.32123543323206,2.8,0.2,595,650,2,1,12.735,4
7.3212354381456,2.8,0.4,579,691,2,2,3.312,4
7.32123544264317,2.8,0.1,585,623,1,1,4.125,4
7.32123544712454,2.8,0.5,600,704,2,1,5.391,4
7.32123544900706,2.8,0.2,577,640,1,2,5.609,4
7.32123545327685,2.8,0.5,589,707,2,2,8.469,4
7.32123545616678,2.8,0.3,583,660,1,1,4.657,4
7.32123546375139,2.8,0.6,583,740,2,2,2.563,4
7.32123546742431,2.8,0.4,594,682,1,1,3.922,4
7.32123547143183,2.8,0.1,588,625,2,1,7.859,4
7.32123547452431,2.8,0.7,579,768,1,2,13.703,4
7.32123547674144,2.8,0.4,594,695,2,2,6.172,4
7.3212354808684,2.8,0.6,587,747,2,2,6.468,4
7.32126690510706,2.8,0.7,600,762,2,1,4.063,4
7.32126690783958,2.8,0.4,582,689,2,2,3.26600000000001,4
7.32126691123588,2.8,0.2,586,648,1,1,5.344,4
7.32126691467546,2.8,0.1,584,624,2,2,3.125,4
7.32126691713681,2.8,0.5,597,715,2,2,3.125,4
7.32126692096528,2.8,0.3,586,659,1,1,11.047,4
7.32126692391123,2.8,0.6,579,733,1,1,2.98399999999999,4
7.32126692706701,2.8,0.2,582,647,2,2,3.5,4
7.32126693051389,2.8,0.1,582,624,1,1,4.672,4
7.32126693380347,2.8,0.5,593,713,1,1,4.828,4
7.32126693669155,2.8,0.3,596,661,2,2,3.406,4
7.32126693975324,2.8,0.7,583,761,1,1,4.422,4
7.32126694259074,2.8,0.4,584,677,1,1,6.797,4
7.32126694776111,2.8,0.6,598,741,2,2,7.969,4
7.32126695098553,2.8,0.3,577,655,2,2,5.672,4
7.32126695713252,2.8,0.1,597,609,1,1,5.015,4
7.32126696013993,2.8,0.5,578,714,1,1,5.281,4
7.32126696382373,2.8,0.7,592,765,1,1,7.125,4
7.32126696826169,2.8,0.2,594,649,2,2,20.907,4
7.32126697189479,2.8,0.7,583,772,2,2,15.297,4
7.3212669744375,2.8,0.4,592,691,1,1,4.343,4
7.32126697795498,2.8,0.2,576,644,1,2,4.641,4
7.3212669797706,2.8,0.1,583,612,2,1,5.5,4
7.32126698254479,2.8,0.5,592,722,2,2,3.656,4
7.32126698872789,2.8,0.3,594,660,1,1,4.219,4
7.32126699296875,2.8,0.6,577,737,2,2,4.625,4
7.32126699671945,2.8,0.3,600,653,2,1,7.266,4
7.32126699849711,2.8,0.1,577,617,1,2,3.032,4
7.32126700080833,2.8,0.5,579,721,2,1,4.672,4
7.32126700508345,2.8,0.2,583,650,1,1,2.719,4
7.32126701032801,2.8,0.7,597,759,2,2,6.563,4
7.32126701386354,2.8,0.4,590,695,1,1,10.125,4
7.32126701803738,2.8,0.6,591,738,1,2,7.297,4
7.32126702107384,2.8,0.4,580,684,1,1,3.578,4
7.32126702486979,2.8,0.7,586,770,2,2,1.656,4
7.32126702752454,2.8,0.2,584,628,2,1,2.875,4
7.32126703119572,2.8,0.5,583,725,2,2,2.641,4
7.32127538009977,2.8,0.6,587,726,1,1,2.781,4
7.32127538636782,2.8,0.3,592,674,1,1,2.96899999999999,4
7.32127538904433,2.8,0.1,595,614,1,2,1.422,4
7.32127539113495,2.8,0.6,584,742,2,2,2.656,4
7.3212753941985,2.8,0.5,586,717,1,1,3.14,4
7.32127539913912,2.8,0.2,579,637,2,1,3.437,4
7.32127540095486,2.8,0.4,596,679,1,2,3.219,4
7.32127540257523,2.8,0.7,581,756,2,2,3.11,4
7.32127540538009,2.8,0.1,579,611,1,1,2.188,4
7.3212754093044,2.8,0.3,597,668,1,1,3.531,4
7.32127541260127,2.8,0.7,591,756,2,2,3.906,4
7.32127541479306,2.8,0.2,595,634,2,1,2.656,4
7.32127541680405,2.8,0.6,580,748,2,2,3.328,4
7.32127542102315,2.8,0.5,581,710,1,1,1.906,4
7.32127542369606,2.8,0.3,600,664,2,1,4.765,4
7.32127542570521,2.8,0.1,590,610,1,1,2.109,4
7.32127542917025,2.8,0.4,577,689,2,2,3.344,4
7.32127543222465,2.8,0.6,577,745,1,1,2.531,4
7.32127543570417,2.8,0.2,580,647,2,2,2.532,4
7.32127544009329,2.8,0.3,595,673,1,1,21.016,4
7.32127544308982,2.8,0.7,586,759,1,1,2.078,4
7.32127544857674,2.8,0.1,599,606,1,1,2.296,4
7.32127545153715,2.8,0.5,600,703,2,2,2.282,4
7.32127545446134,2.8,0.4,587,689,1,1,3.406,4
7.32127546141123,2.8,0.6,599,741,2,1,2.89,4
7.3212754636103,2.8,0.3,583,666,2,2,2.781,4
7.32127546737917,2.8,0.7,600,755,2,1,13.766,4
7.32127547173935,2.8,0.2,580,643,1,1,3.625,4
7.32127547519884,2.8,0.4,578,683,2,2,2.703,4
7.32127547904005,2.8,0.5,577,714,1,1,4.125,4
7.32127548342731,2.8,0.1,580,624,1,1,11.86,4
7.32127548755058,2.8,0.6,595,733,2,1,12.828,4
7.32127548933368,2.8,0.2,586,639,1,2,3.984,4
7.32127549255093,2.8,0.7,585,754,1,1,12.078,4
7.32127549731979,2.8,0.1,589,618,2,2,8.547,4
7.32127550059491,2.8,0.4,595,678,1,1,3.703,4
7.32127550810359,2.8,0.5,577,712,2,2,13.688,4
7.32127551695775,2.8,0.3,596,658,2,1,48.094,4
7.32128516164271,2.8,0.7,597,759,2,2,9.031,4
7.32128516508241,2.8,0.3,589,672,1,1,6.469,4
7.32128516841898,2.8,0.5,584,715,1,1,4.359,4
7.32128517195995,2.8,0.2,584,643,2,2,3.922,4
7.32128517529109,2.8,0.4,578,700,1,1,6.313,4
7.32128518020289,2.8,0.6,596,733,2,2,5.047,4
7.32128518305116,2.8,0.1,581,607,2,1,4.375,4
7.32128518561007,2.8,0.6,582,729,2,2,3.047,4
7.32128518856875,2.8,0.2,590,649,1,1,3.625,4
7.32128519132118,2.8,0.7,592,775,2,2,5.156,4
7.32128519397234,2.8,0.1,588,611,1,1,3.297,4
7.32128519805405,2.8,0.5,600,715,1,1,10.969,4
7.32128520137975,2.8,0.3,598,658,1,2,5.546,4
7.32128520423356,2.8,0.4,578,686,2,2,3.703,4
7.32128520725903,2.8,0.6,598,728,2,2,7.73399999999999,4
7.32128520999525,2.8,0.3,591,666,1,1,3.719,4
7.32128521387072,2.8,0.7,600,761,1,1,3.5,4
7.32128521659792,2.8,0.1,587,611,2,2,4.313,4
7.32128522025278,2.8,0.4,598,683,1,1,7.438,4
7.3212852238787,2.8,0.2,591,635,1,1,7.266,4
7.32128522705799,2.8,0.5,598,705,2,2,2.047,4
7.32128523047049,2.8,0.7,587,767,1,1,4.297,4
7.32128523355035,2.8,0.3,587,675,2,2,2.625,4
7.32128523619062,2.8,0.5,596,725,1,1,4.125,4
7.32128523947477,2.8,0.1,598,610,2,2,2.735,4
7.3212852422309,2.8,0.4,591,695,1,1,3.687,4
7.32128524514965,2.8,0.6,581,734,2,2,3.359,4
7.32128524844653,2.8,0.2,590,644,1,1,3.85899999999999,4
7.32070618424907,1.8,1,341,587,1,1,1.969,4
7.32070618848993,1.8,1.3,331,654,1,1,4.047,4
7.32070619071794,1.8,0.5,348,457,1,2,4.516,4
7.32070619262766,1.8,0.8,345,534,2,2,5.828,4
7.32070619471829,1.8,1.5,330,703,1,1,6.625,4
7.32070619703843,1.8,0.3,331,410,2,2,7.078,4
7.32070619943102,1.8,1.2,347,636,1,1,11.297,4
7.3207062017603,1.8,0.7,349,516,2,1,1.75,4
7.32070620346933,1.8,0.2,334,393,2,2,2.438,4
7.3207062054206,1.8,1.4,333,695,2,2,3.453,4
7.32070620721285,1.8,0.9,328,563,1,1,3.672,4
7.32070620910625,1.8,0.4,334,428,2,2,2.234,4
7.32070621116794,1.8,1.1,330,616,1,1,3.156,4
7.32070621376123,1.8,0.1,341,373,2,2,2.766,4
7.32070621535984,1.8,0.6,327,484,1,1,4.453,4
7.32070621866574,1.8,1.3,328,669,1,1,8.5,4
7.3207062211397,1.8,0.8,340,531,2,2,9.86,4
7.32070622368773,1.8,0.5,329,471,2,1,4.593,4
7.32070622641134,1.8,0.2,329,384,2,2,2.578,4
7.32070622876586,1.8,1.1,332,623,1,1,3.203,4
7.32070623210428,1.8,0.7,348,515,2,2,6.016,4
7.32070623536308,1.8,1.5,334,708,2,1,19.89,4
7.32070623702153,1.8,0.9,328,575,2,2,4.25,4
7.32070624,1.8,0.3,336,422,1,2,11.547,4
7.32070624378322,1.8,1.4,333,694,2,1,12.906,4
7.3207062468956,1.8,0.6,328,495,1,2,17.562,4
7.32070624917963,1.8,1.2,330,644,1,1,3.125,4
7.32070625331377,1.8,0.1,335,362,2,1,16.859,4
7.32070626017141,1.8,0.4,340,449,1,1,25.328,4
7.32070627027708,1.8,1,349,581,1,1,66.531,4
7.32070627424294,1.8,1.4,327,690,2,2,20.906,4
7.32070627857604,1.8,0.5,330,457,2,1,11.266,4
7.32070628199039,1.8,1.2,347,642,1,1,2.907,4
7.32070629477789,1.8,1,345,589,1,1,6.594,4
7.32070630036424,1.8,0.3,330,409,1,1,4.907,4
7.32070630621817,1.8,0.8,328,526,2,2,6.203,4
7.32070631084965,1.8,0.1,330,358,1,1,7.312,4
7.32070631360023,1.8,0.4,336,430,1,2,3.891,4
7.32070632126447,1.8,0.6,350,500,2,1,55.328,4
7.32071532985567,1.8,1.1,342,607,2,1,7.125,4
7.32071533249236,1.8,1.3,336,652,1,1,5.985,4
7.32071533487593,1.8,0.7,339,509,1,1,3.437,4
7.32071533706053,1.8,1.5,343,724,2,2,5.796,4
7.32071533869711,1.8,0.2,340,400,2,1,4.625,4
7.32071534458542,1.8,0.9,332,565,1,2,41.328,4
7.3207153475206,1.8,1.3,326,674,2,2,8.578,4
7.32071535054977,1.8,0.5,334,451,2,2,3.265,4
7.32071535762616,1.8,1,348,586,1,1,2.75,4
7.32071537061632,1.8,0.3,326,414,1,2,15.813,4
7.32071537466725,1.8,0.8,329,548,2,2,3.03100000000001,4
7.3207153801794,1.8,1.5,345,713,1,1,10.093,4
7.32071538547454,1.8,0.6,349,496,2,1,6.391,4
7.3207153910463,1.8,0.4,350,427,1,2,2.984,4
7.3207153969853,1.8,0.9,339,557,2,2,10.953,4
7.32071539955324,1.8,0.1,339,357,1,1,3,4
7.32071540254259,1.8,1.1,340,601,1,1,4.953,4
7.3207154083441,1.8,0.2,349,399,2,1,2.625,4
7.3207154122088,1.8,1.2,345,641,2,2,4.188,4
7.32071541468993,1.8,0.7,340,519,1,2,3.484,4
7.32071542129259,1.8,1.4,345,700,1,1,11.578,4
7.32071542632917,1.8,0.5,327,461,1,1,2.11,4
7.32071543003646,1.8,1.1,334,618,2,2,3.703,4
7.32071544279329,1.8,0.3,346,413,1,2,5.047,4
7.32071544431238,1.8,1.3,327,673,2,1,4.672,4
7.32071544662361,1.8,0.9,340,551,1,1,3.796,4
7.32071545047199,1.8,1.5,335,709,2,2,7.687,4
7.32071545359699,1.8,0.7,328,518,2,1,9.75,4
7.32071545619213,1.8,1,342,583,1,1,5.593,4
7.32071545972755,1.8,0.1,341,370,2,2,4.515,4
7.32073520070521,1.8,0.8,345,536,2,2,2.516,4
7.32073520745984,1.8,1.2,332,632,1,1,3.062,4
7.32073521022674,1.8,0.4,342,449,1,1,3.532,4
7.32073521721099,1.8,1.4,348,679,1,1,33.89,4
7.32073522152778,1.8,0.6,326,496,2,2,7.797,4
7.32073522526215,1.8,0.2,327,380,1,1,14.266,4
7.32073523064954,1.8,1.1,346,609,2,2,29.953,4
7.32073523284317,1.8,0.7,329,502,1,1,4.469,4
7.32073523543472,1.8,0.3,336,419,2,2,3.86,4
7.32073523805509,1.8,0.9,335,570,2,2,8.078,4
7.32073524388924,1.8,1.3,334,674,1,1,3.703,4
7.320735247025,1.8,0.5,326,456,2,2,9.11,4
7.32073525218634,1.8,0.2,341,383,1,1,15.297,4
7.32073525958113,1.8,1,326,582,1,1,33.032,4
7.32073526332465,1.8,0.6,344,499,2,2,3.203,4
7.32073527229815,1.8,1.2,330,642,2,2,42.079,4
7.32073527536528,1.8,0.4,345,446,2,2,5.454,4
7.32073527813403,1.8,1.4,341,681,1,1,4.203,4
7.32073528085567,1.8,0.8,339,538,2,2,5.906,4
7.32073529308449,1.8,1.5,349,722,1,1,5.828,4
7.32073529609375,1.8,0.1,344,360,2,1,4.656,4
7.32077626998785,1.8,1,345,590,1,1,102.875,4
7.32077627399178,1.8,0.6,350,491,1,1,4.547,4
7.32077629107257,1.8,0.3,348,406,2,2,4.594,4
7.32077629326979,1.8,1.3,333,654,1,1,5.516,4
7.32077629613623,1.8,0.8,332,536,2,2,5.297,4
7.32077630043669,1.8,0.1,348,370,2,2,5.25,4
7.32077630354907,1.8,1.5,343,714,2,2,8.125,4
7.3207763061044,1.8,0.5,342,461,1,1,9.422,4
7.3207763102566,1.8,1.2,349,644,1,1,21.125,4
7.3207763135353,1.8,0.2,344,382,2,2,4.407,4
7.32077631831146,1.8,1.1,333,623,1,1,7.953,4
7.32077632123021,1.8,0.7,336,519,2,2,5.625,4
7.32077632538241,1.8,1.4,335,684,2,2,3.406,4
7.32077632793056,1.8,0.4,332,445,1,1,4.516,4
7.32077633460729,1.8,0.9,348,552,2,2,3.562,4
7.32077633721146,1.8,1.2,348,632,2,2,5.922,4
7.3207763399875,1.8,0.7,334,505,2,2,3.625,4
7.32077634226979,1.8,1.5,337,714,1,1,4.468,4
7.32077634543993,1.8,0.9,327,567,1,1,3.484,4
7.32077634880729,1.8,0.4,346,438,1,1,3.344,4
7.32077635341516,1.8,0.2,332,379,2,2,9.515,4
7.32077635606644,1.8,0.9,339,575,1,1,5.671,4
7.32077635979178,1.8,0.5,346,461,2,2,5.797,4
